age,year,central,lower,upper,type,sex
55,2009,0.00460477649628646,,,historic,female
55,2010,0.00462174307680806,,,historic,female
55,2011,0.00483815726273848,,,historic,female
55,2012,0.00446234220781982,,,historic,female
55,2013,0.00474407928850302,,,historic,female
55,2014,0.00407419878360164,,,historic,female
55,2015,0.0039135971095056,,,historic,female
55,2016,0.00452206089040851,,,historic,female
55,2017,0.0041897909984423,,,historic,female
55,2018,0.00357283932439892,,,historic,female
55,2019,0.00403282721351804,,,historic,female
55,2020,0.0041320293398533,,,historic,female
55,2021,0.00429131726209036,,,historic,female
55,2022,0.00423295828832353,0.00452783433722458,0.00395531640491805,forecast,female
55,2023,0.0041749162974338,0.00459382586362416,0.00379435497627802,forecast,female
55,2024,0.00411799061583099,0.00463130013011482,0.00366338658718689,forecast,female
55,2025,0.0040608013759654,0.00464984455323524,0.00354714379735314,forecast,female
55,2026,0.0040056592457746,0.00465936771294636,0.00344263893061003,forecast,female
55,2027,0.00395077127848829,0.00466180151711404,0.00334658825848514,forecast,female
55,2028,0.00389690569876829,0.00466080314182098,0.00325775341228427,forecast,female
55,2029,0.00384321822407487,0.00465498233812746,0.00316980092178352,forecast,female
55,2030,0.00379067816371333,0.00464372690940066,0.003091416227129,forecast,female
55,2031,0.00373894967792086,0.00463372705623632,0.0030156866490174,forecast,female
55,2032,0.00368785914596273,0.0046123544607328,0.00294164715951614,forecast,female
55,2033,0.00363827519079483,0.00459678354768463,0.00287095708666052,forecast,female
55,2034,0.00358875851715345,0.0045742570772952,0.00280413909030473,forecast,female
55,2035,0.00353796661913488,0.0045555004944328,0.0027406000071918,forecast,female
55,2036,0.00348933674868502,0.00453234509702955,0.00267723202021356,forecast,female
55,2037,0.00344203557634129,0.00450968766484155,0.00261816503276009,forecast,female
55,2038,0.00339533406276659,0.0044852785915069,0.00255922565549154,forecast,female
55,2039,0.00334812426692907,0.00445706662880035,0.00250296995400382,forecast,female
55,2040,0.00330158147257253,0.00442710292111488,0.00244981871790379,forecast,female
55,2041,0.00325541225364755,0.00440060573235901,0.00239748326880758,forecast,female
55,2042,0.00321119029761033,0.0043768127574678,0.0023467681636296,forecast,female
55,2043,0.00316769913495629,0.00434894147883144,0.00229791614944543,forecast,female
55,2044,0.0031242631727207,0.00431877945531364,0.002250562936767,forecast,female
55,2045,0.00308098197748201,0.00429210084881464,0.00220289057168976,forecast,female
55,2046,0.00303906005282692,0.00425956494437077,0.00215636790776403,forecast,female
55,2047,0.00299762279874143,0.00423114128896575,0.002112673856904,forecast,female
55,2048,0.00295571138539384,0.00419977377676139,0.0020682321072999,forecast,female
55,2049,0.00291490948436966,0.00416732847698798,0.00202633031927349,forecast,female
55,2050,0.00287574087171051,0.00413351952557248,0.00198647489625779,forecast,female
55,2051,0.00283665540083963,0.00410610921470954,0.00194587047737259,forecast,female
55,2052,0.0027972869590717,0.00407192310347511,0.00190768290195798,forecast,female
55,2053,0.00275843810954861,0.00404330054809267,0.00186865286398523,forecast,female
55,2054,0.00272095521244349,0.00400871579171145,0.00183128600286118,forecast,female
55,2055,0.00268381020023664,0.00398170943494842,0.00179588861907258,forecast,female
55,2056,0.00264677387240562,0.00394816013170158,0.00175985842681824,forecast,female
55,2057,0.00261127538943061,0.00391561569294486,0.00172678613319865,forecast,female
55,2058,0.00257613620345883,0.00388815675247459,0.00169157164017925,forecast,female
55,2059,0.00254111917882849,0.00385396555418222,0.00165979044624223,forecast,female
